pname,pos,team,age,gp,w,l,min,pts,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,oreb,dreb,reb,ast,tov,stl,blk,pf,fp,dd2,td3,+/-
Zion Williamson,PF,NOP,-0.921956975064645,-0.8003762347324435,-0.5031592514280878,-0.919878753294231,-0.19146882330354956,0.4537494316491026,0.5146361836947474,0.16870209856973978,1.3978251064046914,-0.8186039666146004,-0.8617172510723194,0.3707445375911047,0.8723892135907718,1.0759292886504614,-0.06281289741580091,0.19069508960894863,-0.05856328806381158,0.01052395122841469,0.12639323869105498,0.6379960446448812,-0.05578646238658837,-0.20491294901429752,-0.4102762858150621,0.21798510101302146,0.10816397879674026,-0.14192829644558866,1.00139447383341
Grayson Allen,SG,MIL,0.23590996916047358,0.9669320739440028,2.000784173229836,-0.393791424681343,1.0415269199804627,0.44570680590328704,0.2899758754233433,0.40723524182201026,-0.2746656702898188,1.463868443360056,1.2956378869988383,0.6018003720645311,0.2767139969554816,0.13571787518066503,0.8836398517387601,0.2482593506893209,0.17487022405058367,0.20335988109024608,0.35790703743684754,0.1740515764101561,1.0056139264888806,-0.28024755471043167,0.37911894038453914,0.43552293033942835,-0.4603356735404575,-0.14192829644558866,1.5256671129659822
Josh Hart,SG,NYK,0.4674833580054973,1.1313328468441373,1.2356903490288038,0.7335385652034166,1.6263503930991299,0.4316322108481099,0.45847110662689644,0.3069428975000329,0.6113562292685825,0.06811193366332367,0.039771207199489914,0.40055819365219236,0.44690691599413596,0.5210504216846799,0.11557610242484911,1.8024943998593725,2.180939468783668,2.1647767676848737,1.3379821187940362,0.9472923568013647,1.925494263514287,-0.0165764347739621,1.5632117796839409,1.1812067267418025,0.676663631133938,-0.14192829644558866,2.117154193012987
Aaron Nesmith,SF,IND,-0.6903835862196214,1.0080322671690365,0.40104254080949586,1.4099365591342725,0.8525727494791631,0.42157892866584046,0.32929142937083905,0.49668517054161165,-0.4040845994387985,0.9548278339412478,0.9723454743772237,0.3558377095605614,0.3239898077995523,0.2590242900619498,0.5516381020353274,0.2674474377161117,0.4593673169400029,0.4237438009323391,-0.14370619317903632,0.22560096176956998,0.7579538357512712,0.47309850225091,2.1704388767605574,0.40636837589362124,-0.346635743073018,-0.14192829644558866,-1.4183253990861546
Gordon Hayward,SF,CHA,1.625350302230616,0.06272782299326293,-0.29449729937326075,0.4329172345674808,0.5619207017266818,0.41152564648357104,0.4640876143336815,0.47228973543626585,0.07376990818820421,-0.07967404971633035,0.01490256007475034,0.05024773493441677,0.4185414294876936,0.3900373558733149,0.4178463521548397,-0.2890070860608203,0.21863900757203278,0.08214872517709493,0.689743482305817,0.6379960446448812,0.298013667238568,-0.3555821604065659,-0.33437289868048503,0.3547872411048856,-0.23293581260557839,-0.14192829644558866,-0.7260166576675015
Zach Collins,PF,SAS,-0.22723680852957387,0.5970303349187002,-0.29449729937326075,1.4099365591342725,0.3965099538825763,0.4075043336106633,0.5090196759879623,0.3828398067166644,0.5018479046040608,-0.030412055256445678,-0.06592054308065327,0.4154650216827357,0.21998302394259683,0.2590242900619498,0.17008385237615867,1.3036041371628126,0.9772979219438174,1.1124435504388797,0.4890981900594633,1.1534898982390203,0.12111360242598981,1.0381080449719162,1.6239344893916026,0.6339981663743459,0.5629637006664985,-0.14192829644558866,-1.6065258336465653
Marcus Morris Sr.,SF,LAC,1.625350302230616,0.6792307213687674,0.748812460900874,0.4329172345674808,0.863130882320276,0.4014723643013017,0.4528545989201113,0.6403471772730929,-0.41403990168102783,0.9055658394813632,0.9288253419089295,0.34838429554528944,-0.15822346280996835,-0.16484151109246659,0.27414410228320507,-0.36575943416798334,0.5614944784900509,0.3190614390073449,-0.0202321671812803,-0.10087847884005147,0.298013667238568,-0.0165764347739621,0.6675518114959319,0.33123933174481063,-0.23293581260557839,-0.14192829644558866,-0.10764380125472389
Coby White,PG,CHI,-0.6903835862196214,1.0491324603940702,0.8879204289374254,0.9590045631803685,0.7479622838580194,0.3753338306274012,0.3910730141454752,0.5075275861439876,-0.24479976356313138,1.168296476600748,1.1588603278127707,0.40055819365219236,-0.22440959799166726,-0.29585457690383166,0.7151613518892568,-0.6152045655162631,0.3207661691220807,0.06561993118893794,0.6743092290560975,0.20841783331643202,0.7225738227887556,-0.5815859774949683,0.45502232751911614,0.37497116341352127,-0.346635743073018,-0.14192829644558866,0.9610658092847505
Terance Mann,SG,LAC,0.004336580315449876,1.3368338129693056,1.374798317065355,0.9590045631803685,0.920290429080785,0.3713125177544934,0.4416215835065411,0.3177853131024089,0.5118032068462902,0.3308425707827086,0.2511547077597763,0.527266231911813,0.06870042924157077,0.07406466774002265,0.2642336022920577,0.555268743117973,0.34265056088280527,0.41823420293628677,0.5199666965589024,0.3115166040352599,0.298013667238568,0.021090868074104985,0.8649006180458322,0.43215894328798904,-0.346635743073018,-0.14192829644558866,0.013342192391254334
Chris Boucher,PF,TOR,0.9306301356955448,1.1313328468441373,1.0270283969739766,0.9590045631803685,0.49711561049502195,0.36930186131803955,0.379839998731905,0.33133833260537876,0.2529653485483301,0.08453259848328523,0.1952002517291122,0.07260797698023201,0.4090862673188794,0.45939721424403757,0.1750391023717327,2.090315705261234,0.8168123823651706,1.2171259123638738,-0.6761879302943591,-0.35862540563712103,0.4749137320511462,1.6031175876929225,0.7738165534843398,0.5678397543627067,0.5629637006664985,-0.14192829644558866,-0.12108668943761036
Andrew Nembhard,PG,IND,-0.6903835862196214,1.0902326536191038,0.5401505088460471,1.4099365591342725,1.1645837786113673,0.36326989200867793,0.5090196759879623,0.6430577811736868,-0.2647103680475894,0.577152543082132,0.6552702235367943,0.2365830853162122,-0.3378715440174368,-0.35750778434447406,0.3137861022477939,-0.25063091200723886,0.08733265700768546,-0.006004842759742288,1.7315555766618833,1.1019405128796065,1.2886540301890057,-0.3179148575584988,1.3203209408532943,0.600358295859953,0.10816397879674026,-0.14192829644558866,-1.767840491841203
Rui Hachimura,PF,LAL,-0.22723680852957387,0.5970303349187002,0.957474412955701,0.05714057127256092,0.42733484746467676,0.35924857913577013,0.5090196759879623,0.4804215471380478,0.18327823285272588,-0.09609471453629191,0.01490256007475034,0.005527250842785766,0.03087978056631425,0.08177131867010294,0.061068352473539575,0.09475465447499483,0.5687892757436257,0.456801388908653,-0.4523912581734264,-0.15242786419946538,-0.5157266308992917,0.1717600794663733,-0.30401154382665424,0.18995187558436077,-0.23293581260557839,-0.14192829644558866,-0.18830113035204268
Daniel Gafford,C,WAS,-0.4588101973745976,1.2135332332942046,0.5401505088460471,1.6354025571112245,0.5950513944350022,0.3552272662628624,0.5371022145218878,-0.031882590074214956,2.6322825844411164,-0.9335486203543314,-0.9798433249148324,-2.3721118200289237,0.39963110515006534,0.6058235819155632,-0.2362466472608776,2.205444227421978,0.8605811658866197,1.2832410883165017,-0.2517459659270729,0.3974322463009497,-0.020406449424072732,2.92147318737527,1.4417663602686177,0.6900646172316672,0.676663631133938,-0.14192829644558866,-0.59830921993008
Jaylen Nowell,SG,MIN,-0.6903835862196214,0.6792307213687674,0.6792584768825984,0.5080725672264647,0.16726497759679898,0.3532166098264085,0.48655364516082195,0.5915563070624011,-0.19502325235198523,0.16663592258309304,0.4625382083200626,-0.21807516961536869,-0.07312700329064117,-0.07236169993150302,0.2543231023009103,-0.23144282498044808,-0.1315112605995601,-0.1657831846452597,0.11867611206619523,0.053769677238190275,0.298013667238568,-0.6192532803430354,0.1362281015538926,0.15182668900138227,-0.4603356735404575,-0.14192829644558866,-0.05387224852317801
Devin Vassell,SG,SAS,-0.921956975064645,-0.4304744957071407,-0.8509291715194662,0.1322959039315449,0.07794560091795696,0.35120595338995464,0.379839998731905,0.5102381900445816,-0.28462097253204816,0.7577798561017092,0.673921708880349,0.5123594038812697,-0.06367184112182706,-0.06465504900142272,0.2642336022920577,-0.7687092617305893,-0.08774247707811099,-0.2869943405584109,0.14954461856563422,-0.0836953503869135,0.3333936802010836,-0.16724564616623044,-0.5317217052303853,0.18098124344718935,-0.4603356735404575,-0.14192829644558866,-1.9829267027673865
Marcus Smart,PG,BOS,0.6990567468505211,0.5148299484686328,1.3052443330470793,-0.4689467573403269,1.0229591691219535,0.35120595338995464,0.3180584139572688,0.5292124173487396,-0.5235482263455494,0.9548278339412478,1.1464260042504009,0.1322352891024069,0.03087978056631425,0.07406466774002265,0.09575510244255436,-0.03956195471254048,-0.051268490810236725,-0.05008162672816088,2.0479577682811336,1.394053696582952,2.102394328326865,0.058758170922172066,1.2140561988648866,0.7438884100546957,0.22186390926417981,-0.14192829644558866,1.6130458861547443
Naji Marshall,SF,NOP,-0.22723680852957387,1.172433040069171,1.0965823809922524,0.9590045631803685,0.8229614343845469,0.3411526712076852,0.3012088908369135,0.445183696430326,-0.3443527859854237,0.15021525776313147,0.3754979433834741,-0.11372737340156314,0.5036378890070208,0.5133437707545996,0.30883085225222057,-0.001185780658958965,0.5760840729972005,0.43476299692444376,0.5585523296832011,0.6036297877386053,0.7225738227887556,-0.28024755471043167,0.3183962306768775,0.4220669821336712,-0.4603356735404575,-0.14192829644558866,0.04022796875702727
Talen Horton-Tucker,SG,UTA,-0.921956975064645,0.6792307213687674,0.40104254080949586,0.8086938978624006,0.24190005457708122,0.3411526712076852,0.35737396790476456,0.5590290602552733,-0.4837270173766327,0.018849939203438998,0.28224051666570077,-0.24043541166118393,0.3901759429812512,0.45939721424403757,0.11557610242484911,-0.13550238984649426,0.12380664327555971,0.0546007351968333,0.998428547300207,1.1019405128796065,0.26263365427605234,0.28476198801057456,0.24249284354230044,0.39964040179074267,-0.23293581260557839,-0.14192829644558866,-0.05387224852317801
Deni Avdija,SF,WAS,-0.921956975064645,1.1313328468441373,0.6097044928643227,1.4099365591342725,1.1001427609259529,0.33914201477123135,0.3349079370776241,0.46686852763507786,-0.3045315770165062,0.19947725222301613,0.4625382083200626,-0.15844785749319412,0.35235529430599466,0.4362772614537967,0.061068352473539575,0.49770448203760076,1.9037371731478234,1.5807593801033273,0.7283291154301157,1.0503911275201927,1.1117539653764275,0.28476198801057456,1.7757412636607566,0.7965908738605778,0.7903635616013776,-0.14192829644558866,-0.3428943444552371
Santi Aldama,PF,MEM,-0.921956975064645,1.172433040069171,1.583460269120182,0.4329172345674808,0.6891037272150327,0.3371313583347775,0.3012088908369135,0.32049591700300284,0.02399339697705807,0.6099938727220551,0.673921708880349,0.25894332736202746,0.21998302394259683,0.2744375919221104,0.11557610242484911,0.7087734393322991,0.9772979219438174,0.9416460125612576,-0.1514233198038961,-0.032145965027499585,0.4041537061261149,1.0004407421238493,0.7738165534843398,0.5151372905568247,-0.005535951670699292,-0.14192829644558866,0.6115507165297023
Jusuf Nurkic,C,POR,0.4674833580054973,0.1449282094433302,-0.01628136330015812,0.2826065692495129,0.3368018922983507,0.3331100454618697,0.38545650643869006,0.2662838389911232,0.5118032068462902,-0.22746003309598437,-0.24000107295383025,0.3185706394842023,0.39963110515006534,0.6443568365659647,-0.3254411471812033,1.2652279631092311,1.4952285269476318,1.49260581216649,0.249867264688811,0.9816586137076406,0.3333936802010836,0.8497715307315808,1.4114050054147869,0.6485754435972495,1.5862630748734543,-0.14192829644558866,0.06039230103135698
Reggie Jackson,PG,DEN,1.625350302230616,0.8025313010438683,0.8183664449191498,0.5832278998854487,0.659006980725423,0.3310993890254158,0.3910730141454752,0.6322153655713109,-0.5633694353144663,0.6428352023619782,0.8106992680664166,0.10987504705659108,-0.12985797630352597,-0.23420136946318929,0.9084161017166282,-0.4425117822751464,-0.24093321940318288,-0.30903273254262015,0.8981059011770303,0.9129260998950888,0.4749137320511462,-0.5815859774949683,0.33357690810379287,0.23816902332165715,-0.346635743073018,-0.14192829644558866,-0.5310947790156476
Isaiah Joe,SG,OKC,-0.6903835862196214,1.0080322671690365,0.8183664449191498,0.9590045631803685,0.34153484839953924,0.32707807615250806,0.17202921358085613,0.27441565069290513,-0.2647103680475894,1.7101784156594793,1.4697184168720154,0.6763345122172493,-0.02585119244657053,-0.06465504900142272,0.4624436021150025,-0.4041356082215649,-0.029384099049512172,-0.1382351946649981,-0.22087745942763384,-0.392991662543397,0.5102937450136618,-0.5062513717988342,0.19695081126155423,0.12940010865845372,-0.4603356735404575,-0.14192829644558866,1.431566895685777
Ayo Dosunmu,SG,CHI,-0.6903835862196214,1.295733619744272,1.0965823809922524,1.1844705611573205,1.193831020159738,0.3190354504066925,0.49217015286760707,0.442473092529732,0.2529653485483301,0.035270604023400556,0.1952002517291122,-0.046646647264116894,-0.17713378714759662,-0.20337476574286809,0.3881148521813982,-0.058750041739331245,0.16757542679700882,0.10969671515735654,0.689743482305817,0.6379960446448812,1.0056139264888806,0.1717600794663733,1.3658629731340406,0.4243096401679641,-0.4603356735404575,-0.14192829644558866,-0.5176518908327612
Collin Sexton,PG,UTA,-0.4588101973745976,-0.019472563456804332,-0.01628136330015812,-0.018014761386423068,0.03801886867972484,0.31501413753378477,0.24504381376906248,0.1659914946691458,0.3823842776973105,-0.1453567089961766,-0.22134958761027557,0.5570798879729001,0.740016943227374,0.6983033930765268,0.4574883521194292,-0.21225473795365732,-0.6129678793355003,-0.5239070543886609,0.16497887181535373,0.3974322463009497,-0.23268652719916655,-0.5815859774949683,0.3032155532499621,-0.016372663570581827,-0.346635743073018,-0.14192829644558866,-0.18830113035204268
Caleb Martin,SF,MIA,0.23590996916047358,0.9258318807189692,0.957474412955701,0.6583832325444327,1.1696808082588008,0.310992824660877,0.34052444478440924,0.3828398067166644,-0.035738416476317446,0.4457872245224395,0.48740685544480217,0.28130356940784323,0.05924526707275664,0.035531413089621156,0.3881148521813982,0.7663377004126715,0.7584540043365718,0.7928868666678448,0.002919212693298954,0.2943334755821219,1.3240340431515214,0.3600965937067087,0.8041779083381705,0.5061666584196532,-0.23293581260557839,-0.14192829644558866,-0.06059369261462125
Walker Kessler,C,UTA,-1.1535303639096688,1.0491324603940702,0.6792584768825984,1.1844705611573205,0.7151956646959443,0.3029501989150615,0.5876507838829538,0.01961888403707072,2.5128189575343653,-0.9171279555343698,-0.9611918395712777,0.10987504705659108,-0.02585119244657053,0.3900373558733149,-1.0439523965393778,3.51023414524375,1.728662039062027,2.3135359135782867,-0.3675028652999691,-0.06651222193377553,-0.2680665401616822,5.708853598132235,1.1685141665841403,1.143081540158824,1.8136629358083334,-0.14192829644558866,0.48384327879228084
Donte DiVincenzo,SG,GSW,0.004336580315449876,0.9669320739440028,1.2356903490288038,0.4329172345674808,0.9472318715029358,0.3009395424786076,0.23381079835549226,0.36115497551191256,-0.32444218150096493,1.5295511026399022,1.3702438283730571,0.5868935440339877,-0.25277508449810965,-0.2881479259737514,0.4475778521282818,0.6128330041983453,0.6782112345472484,0.6882045047428506,1.0447313070493656,0.8613767145356749,2.243914380176928,-0.4309167661027,0.6220097792151856,0.6822153141116423,-0.005535951670699292,-0.14192829644558866,0.8333583715473291
Malaki Branham,G,SAS,-1.6166771415997163,0.720330914593801,-0.6422672194646392,2.0111792204061443,0.5287900090183612,0.2908862602963382,0.4247720603861858,0.5536078524540854,-0.2746656702898188,0.3308425707827086,0.6055329292873152,-0.12118078741683505,-0.25277508449810965,-0.29585457690383166,0.5070408520751652,-0.38494752119477416,0.007089887218362087,-0.10517760668868414,0.08009047894189647,0.24278409022270797,-0.020406449424072732,-0.5439186746469012,0.3487575855307083,0.08791093502403591,-0.4603356735404575,-0.14192829644558866,-2.4467063450769695
Royce O'Neale,PF,BKN,0.6990567468505211,1.1313328468441373,1.2356903490288038,0.7335385652034166,1.5719820768598345,0.28686494742343044,0.20011175211478163,0.5048169822433937,-0.812251991370197,1.7430197452994025,1.6251474614016372,0.527266231911813,-0.3284163818486227,-0.303561227833912,-0.008305147464491385,0.13313082852857636,1.290974203847536,1.0132707865099377,1.2839622324200177,0.8957429714419508,1.1117539653764275,1.0381080449719162,2.2311615864682186,0.8268667573235314,-0.005535951670699292,0.49496002541948975,0.5241719433409402
Cedi Osman,SF,CLE,0.4674833580054973,1.172433040069171,1.6530142531384577,0.3577619019084968,0.5272123569846316,0.28284363455052264,0.25627682918263267,0.3340489365059727,-0.16515734562529713,0.9712484987612093,0.959911150814854,0.40055819365219236,-0.09203732762826944,-0.003001841560780336,-0.1619178973272733,-0.4425117822751464,-0.007499707288787617,-0.13272559666894576,-0.01251504055642055,-0.16961099265260335,0.05035357650095854,-0.39324946325463295,0.45502232751911614,0.10360954126408589,-0.346635743073018,-0.14192829644558866,1.5323885570574254
Jonathan Kuminga,PF,GSW,-1.3851037527546926,0.7614311078188346,0.957474412955701,0.3577619019084968,0.34044262776080353,0.276811665241161,0.379839998731905,0.24459900778637128,0.5715350202996657,-0.046832720076407236,-0.07213770486183817,0.38565136562164853,0.049790104903942506,0.22819768634162862,-0.3700383971413655,0.42095213393043773,0.0654482652469609,0.17030229311393213,0.06465622569217697,0.5692635308323294,0.26263365427605234,0.3600965937067087,0.9863460374611555,0.23031972020163216,-0.346635743073018,-0.14192829644558866,-0.35633723263812356
Bones Hyland,PG,LAC,-0.921956975064645,0.30932898234346473,0.8183664449191498,-0.318636092022359,-0.03443176702308579,0.26273707018598386,0.19449524440799654,0.445183696430326,-0.6828330622212172,0.9876691635811709,0.9785626361584087,0.3931047796369204,0.01196945622868599,-0.04924174714126212,0.5764143520131955,-0.5384522174091001,-0.2701124084174823,-0.3586191145070911,0.4273611770605853,0.3458828609415358,0.1918736283510211,-0.2425802518623646,0.060324714419315556,0.12603612160701444,-0.346635743073018,-0.14192829644558866,-0.8671669835878094
Doug McDermott,SF,SAS,1.1622035245405686,0.6381305281437337,-0.3640512833915364,1.5602472244522405,0.2431136330645655,0.25268378800371444,0.25627682918263267,0.31507470920181485,-0.10542553217192162,1.0861931525009403,0.8728708858782654,0.7061481682783364,-0.30005089534218027,-0.29585457690383166,0.1502628523938646,-0.48088795632872794,-0.2701124084174823,-0.3420903205189341,-0.1977260795530546,-0.06651222193377553,-0.7280067086743854,-0.5815859774949683,0.3942996178114545,-0.10271499789085672,-0.4603356735404575,-0.14192829644558866,-1.5930829454636788
Josh Richardson,SG,NOP,0.6990567468505211,0.6792307213687674,-0.01628136330015812,1.2596258938163045,0.5045184392686759,0.25268378800371444,0.25627682918263267,0.3991034301202283,-0.3642633904698817,0.8234625153815553,0.8417850769723411,0.34838429554528944,-0.1487683006411542,-0.21108141667294839,0.6210116019733584,-0.13550238984649426,-0.1315112605995601,-0.1382351946649981,0.44279543031030477,0.41461537475408766,1.25327401722649,-0.054243737622029185,0.37911894038453914,0.29087148712753924,-0.346635743073018,-0.14192829644558866,-1.0822531945139928
Lonnie Walker IV,G,LAL,-0.4588101973745976,0.30932898234346473,0.19238058875466887,0.3577619019084968,0.2222400830798361,0.25268378800371444,0.23942730606227736,0.3259171248041908,-0.19502325235198523,0.5607318782621704,0.5682299586002059,0.34838429554528944,0.05924526707275664,-0.018415143420940933,0.6507431019467999,-0.6535807395698446,-0.4160083534889793,-0.5018686624044517,-0.40608849842426786,-0.2727097633714312,-0.12654648831161963,-0.16724564616623044,-0.3191922212535696,-0.07916708853078175,-0.4603356735404575,-0.14192829644558866,-1.3914396227203818
Alec Burks,SG,DET,1.1622035245405686,0.10382801621829657,-0.8509291715194662,1.1093152284983365,0.01034927916508367,0.24866247513080666,0.03723302861801363,0.14159605956379995,-0.31448687925873553,0.6920971968218629,0.5060583407883569,0.7136015822936084,0.6454653215392328,0.6135302328456435,0.4327121021415611,-0.5576403044358909,-0.09503727433168584,-0.23189836059788763,-0.0202321671812803,-0.06651222193377553,0.15649361538850545,-0.5062513717988342,0.09068606927314637,0.05202840647535024,-0.4603356735404575,-0.14192829644558866,-0.047150804431734784
Jevon Carter,PG,MIL,0.23590996916047358,1.3368338129693056,2.2790001093029386,-0.018014761386423068,0.8469902884367353,0.2466518186943528,0.25627682918263267,0.4289200730267621,-0.44390580840771593,1.3981857840802099,1.1153401953444764,0.7657754804005112,-0.5080644630560911,-0.5424674066664013,0.44262260213270777,-0.25063091200723886,0.10921704876841001,0.01052395122841469,0.6202893426820791,0.27715034712898395,1.1471339783389431,0.28476198801057456,1.0015267148880709,0.3917910986707177,-0.346635743073018,-0.14192829644558866,0.4233502819692917
Cameron Johnson,SF,BKN,0.23590996916047358,-0.26607372280700614,0.05327262071811755,-0.544102089999311,0.10428025409636556,0.24464116225789892,0.166412705874071,0.1822551180727097,0.02399339697705807,0.7577798561017092,0.6055329292873152,0.6390674421408902,0.15379688876089795,0.08947796960018324,0.5714591020176222,-0.26981899903402956,-0.007499707288787617,-0.08313921470447484,-0.29804872567623136,-0.42735791944967294,0.581053770938693,-0.28024755471043167,-0.13702409213058475,0.10921618634981803,-0.346635743073018,-0.14192829644558866,1.0417231383820693
T.J. McConnell,PG,IND,1.1622035245405686,1.0902326536191038,0.47059652482777153,1.4850918917932565,0.5006349881087265,0.24464116225789892,0.5034031682811771,0.3096535014006269,0.7507304606597915,-0.506611335035331,-0.6130307798249238,0.9148437607059475,-0.25277508449810965,-0.31126787876399226,0.6259668519689318,-0.058750041739331245,0.26970258834705674,0.1868310871020891,2.1637146676540295,1.394053696582952,1.6778341727766777,-0.4309167661027,0.19695081126155423,0.6833366431287887,0.22186390926417981,0.49496002541948975,-0.41683022946111264
Herbert Jones,SF,NOP,-0.4588101973745976,0.720330914593801,0.47059652482777153,0.8086938978624006,1.0153136246508028,0.24263050582144505,0.23381079835549226,0.25544142338874726,0.014038094734828699,-0.01399139043648412,0.05842269254304459,0.12478187508713492,0.3618104564748088,0.4054506577334755,0.18494960236288008,0.9390304836537883,0.14569103503628428,0.37966701696392047,0.35018991081198775,0.44898163166036364,2.456194457952022,0.7744369250354467,1.7605605862338412,0.5779317155170246,-0.4603356735404575,-0.14192829644558866,1.0081159179248531
Keita Bates-Diop,SF,SAS,0.23590996916047358,0.7614311078188346,-0.4336052674098121,1.8608685550881763,0.4110728957323875,0.23860919294853727,0.23942730606227736,0.15785968296736386,0.4022948821817685,-0.01399139043648412,-0.09700635198657773,0.5645333019881721,0.3239898077995523,0.32067749750259217,0.32865185223451465,0.3250116987964839,0.21863900757203278,0.25845586105076934,-0.10512056005473758,-0.10087847884005147,0.43953371908863054,-0.054243737622029185,-0.4406376406688929,0.21686377199587503,-0.4603356735404575,-0.14192829644558866,-1.7880048241155326
Kyle Anderson,SF,MIN,0.6990567468505211,0.8436314942689019,0.8183664449191498,0.6583832325444327,1.0227164534244566,0.23860919294853727,0.32929142937083905,0.23917779998518332,0.41225018442399786,-0.22746003309598437,-0.3270413378904188,0.6837879262325212,0.1443417265920838,0.21278438448146803,0.04124735249124482,0.34419978582327465,1.094014678001015,0.9251172185731006,1.685252816912725,0.7067285584574331,1.5716941338891308,1.5654502848448553,0.8193585857650859,0.9692755425011277,0.676663631133938,1.7687366691496467,0.6115507165297023
Jalen Smith,PF,IND,-0.6903835862196214,0.8025313010438683,0.47059652482777153,0.9590045631803685,0.20015295460762242,0.22855591076626786,0.273126352302988,0.27441565069290513,0.08372521043043359,-0.046832720076407236,0.207634575291482,-0.2627956537069994,0.18216237526734033,0.22049103541154833,0.16017335238501199,1.5530492685110926,0.8241071796187455,1.068366766470461,-0.3906542451745484,0.1740515764101561,-0.4449666049742603,1.452448376300654,0.9256233277534938,0.379456479482107,0.33556383973161935,-0.14192829644558866,-0.6386378844787394
Gabe Vincent,PG,MIA,0.004336580315449876,0.8025313010438683,0.8879204289374254,0.5080725672264647,0.782549270751321,0.22654525432981398,0.19449524440799654,0.4343412808279501,-0.6529671554945291,0.9876691635811709,1.19616329849988,0.117328461071863,-0.15822346280996835,-0.23420136946318929,0.7201166018848307,-0.4041356082215649,-0.24822801665675773,-0.3035231345465679,0.38877554393628655,0.5177141454729154,1.0056139264888806,-0.6192532803430354,0.9408040051804092,0.14397738588135728,-0.4603356735404575,-0.14192829644558866,-0.18830113035204268
Grant Williams,PF,BOS,-0.4588101973745976,1.2546334265192383,2.139892141266387,-0.018014761386423068,1.1297540760205689,0.22654525432981398,0.12709715192657528,0.18767632587389765,-0.13529143889860973,0.9548278339412478,0.8293507534099712,0.571986716003444,0.08761075357919902,0.10489127146034384,0.2146811023363215,0.7471496133858806,0.9043499494080689,0.8975692285928389,0.11095898544133548,0.3458828609415358,0.26263365427605234,0.3600965937067087,1.5176697474031946,0.4041257178593284,-0.11923588213813885,-0.14192829644558866,1.3845167870456743
AJ Griffin,F,ATL,-1.6166771415997163,0.9669320739440028,0.6792584768825984,1.0341598958393525,0.3489376771731934,0.2225239414569062,0.3068253985436986,0.3421807482077547,-0.025783114234088075,0.724938526461786,0.6304015764120547,0.5347196459270849,-0.4040576791991357,-0.4731075482956785,0.8291321017874506,-0.21225473795365732,-0.26281761116390745,-0.25944635057814924,-0.3366343588005301,-0.34144227718398307,0.298013667238568,-0.3555821604065659,-0.07630138242292311,0.006053916772346718,-0.4603356735404575,-0.14192829644558866,0.4233502819692917
Georges Niang,SF,PHI,0.6990567468505211,1.2135332332942046,1.8616762051932847,0.2074512365905289,0.48291674219145597,0.21850262858399846,0.1607961981672859,0.2581520272893412,-0.25475506580536006,1.5952337619197485,1.4075467990601664,0.616707200095075,-0.4324231657055781,-0.4885208501558391,0.6953403519069626,-0.5576403044358909,0.10192225151483517,-0.08313921470447484,-0.3057658523010911,-0.13524473574632742,-0.091166475349104,-0.28024755471043167,0.8041779083381705,0.010539232840932427,-0.4603356735404575,-0.14192829644558866,0.5040076110666105
Shake Milton,SG,PHI,0.004336580315449876,1.1313328468441373,1.9312301892115604,-0.018014761386423068,0.5503917060955813,0.21850262858399846,0.2675098445962029,0.2608626311899352,0.11359111715712099,-0.01399139043648412,-0.05970338129946837,0.44527867774382285,0.13488656442326968,0.058651365879862055,0.6259668519689318,-0.17387856390007578,-0.0002049100352127651,-0.05008162672816088,0.9521257875510485,0.5520804023791914,-0.3034465531241978,-0.3179148575584988,0.47020300494603157,0.2235917460987536,-0.11923588213813885,-0.14192829644558866,0.9677872533761938
Monte Morris,PG,WAS,0.23590996916047358,0.5559301416936665,0.2619345727729445,0.7335385652034166,0.7065792574348059,0.21649197214754456,0.3012088908369135,0.293389877997063,0.12354641939935035,0.3472632356026702,0.28845767844688563,0.4750923338049105,-0.19604411148522488,-0.24190802039326958,0.5169513520663119,-0.42332369524835567,0.2332286020791825,0.0546007351968333,1.6157986772889872,-0.032145965027499585,0.3333936802010836,-0.3179148575584988,-0.258469511545908,0.4915893811967497,-0.23293581260557839,-0.14192829644558866,0.04022796875702727
Bol Bol,C,ORL,-0.6903835862196214,0.8847316874939356,0.12282660473639322,1.4850918917932565,0.4751498398715569,0.21247065927463682,0.379839998731905,0.19309753367508561,0.7805963673864796,-0.4409286757554846,-0.27730404364093963,-0.39695710598189216,-0.02585119244657053,-0.003001841560780336,0.16017335238501199,0.401764046903647,1.34203778462256,1.1289723444270365,-0.3675028652999691,0.8613767145356749,-0.12654648831161963,2.3941309475023314,-0.0003979952883460742,0.46019216871664975,0.22186390926417981,-0.14192829644558866,-0.9814315331423444
Andrew Wiggins,SF,GSW,0.4674833580054973,-0.4715746889321743,-0.3640512833915364,-0.4689467573403269,0.09275125846526504,0.21046000283818292,0.3180584139572688,0.33133833260537876,0.05385930370374547,0.5278905486222474,0.4190180758517683,0.5794401300187159,-0.3851473548615075,-0.28044127504367106,-0.5732036469598841,0.2482593506893209,-0.19716443588173377,-0.07762961670842251,-0.2440288393022131,-0.23834350646515523,0.4041537061261149,0.2470946851625075,0.22731216611538504,0.12155080553842873,-0.11923588213813885,-0.14192829644558866,0.7930297069986696
